,Hand_Signal,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
532,40,85,126,25,132,-46,102,-87,54,-74,8,-42,16,-58,-25,-37,24,-23,60,0,0,-17,-38,2,28,9,61,43,-8,29,-41,43,26,46,61,89,-9,73,-37,77,12,74,43
533,40,85,128,26,133,-45,103,-85,53,-71,5,-42,17,-57,-24,-36,28,-23,62,0,0,-17,-37,3,31,11,62,43,-7,29,-40,44,29,47,62,89,-8,74,-35,78,16,75,45
534,40,84,128,25,133,-45,104,-85,55,-73,9,-43,17,-59,-23,-38,28,-24,63,0,0,-18,-37,2,30,9,62,43,-7,30,-39,43,30,47,63,89,-8,74,-35,78,15,75,44
535,40,86,128,27,133,-43,103,-84,56,-72,9,-43,17,-59,-23,-36,27,-22,62,0,0,-16,-37,5,31,11,62,44,-9,30,-40,45,28,47,61,90,-10,75,-35,79,15,76,44
536,40,89,131,30,136,-41,107,-83,59,-70,9,-43,19,-58,-20,-35,31,-19,66,0,0,-16,-36,6,33,14,66,44,-8,31,-37,47,32,51,65,91,-9,75,-34,80,17,78,47
537,40,93,131,33,136,-37,106,-79,57,-69,5,-45,18,-57,-25,-33,24,-19,59,0,0,-15,-42,9,28,15,62,44,-8,35,-41,51,28,53,62,92,-9,80,-38,85,12,80,42
538,40,96,132,36,137,-36,106,-76,53,-68,0,-43,19,-57,-23,-30,28,-14,63,0,0,-13,-44,11,28,19,63,44,-9,36,-46,53,25,56,60,91,-11,81,-42,88,9,85,40
539,40,96,136,36,137,-35,106,-78,56,-68,3,-42,19,-56,-22,-31,29,-14,63,0,0,-13,-41,11,30,20,64,44,-9,35,-44,52,27,56,61,92,-10,79,-41,85,10,83,41
540,40,97,133,36,136,-35,108,-80,59,-70,7,-44,19,-58,-23,-32,28,-16,63,0,0,-15,-42,9,29,18,64,44,-9,34,-44,51,26,56,62,92,-11,79,-43,85,8,83,41
541,40,100,130,38,138,-36,108,-80,57,-70,5,-44,19,-58,-23,-32,29,-16,63,0,0,-15,-41,10,30,18,62,44,-10,33,-45,51,26,55,59,92,-13,79,-42,86,10,85,41
542,40,101,132,38,137,-37,107,-80,54,-69,2,-43,19,-59,-24,-33,28,-17,61,0,0,-15,-40,10,31,18,61,45,-10,34,-42,52,29,56,59,92,-13,78,-40,86,12,85,40
543,40,96,131,35,135,-38,101,-80,48,-68,-3,-43,16,-60,-29,-34,19,-19,54,0,0,-15,-42,9,27,17,60,44,-9,34,-43,51,27,55,60,91,-11,77,-39,85,11,85,41
544,40,92,135,31,134,-41,100,-80,47,-67,-9,-43,16,-58,-26,-34,23,-20,56,0,0,-13,-41,9,29,16,61,44,-7,37,-40,51,30,52,61,92,-8,80,-37,86,14,84,44
545,40,88,137,27,133,-42,97,-81,43,-67,-9,-43,14,-58,-31,-36,20,-22,53,0,0,-13,-42,7,27,12,59,45,-6,35,-40,48,28,51,60,92,-5,79,-35,83,14,81,44
546,40,84,138,24,134,-43,95,-82,41,-66,-7,-45,13,-59,-33,-37,19,-25,52,0,0,-14,-41,5,28,10,57,44,-5,35,-39,47,31,49,60,90,-5,78,-33,82,17,80,44
547,40,77,134,9,128,-58,91,-94,36,-72,-9,-43,12,-57,-37,-42,11,-31,48,0,0,-13,-46,0,19,7,55,43,-5,31,-42,39,22,44,58,89,-3,73,-36,73,10,73,41
548,40,73,136,6,131,-62,93,-99,38,-80,-6,-42,12,-55,-34,-42,15,-33,53,0,0,-16,-43,-5,21,2,56,42,-3,28,-41,35,25,38,61,87,-1,71,-30,70,18,68,49
549,40,70,134,1,127,-64,89,-99,38,-86,-10,-41,11,-57,-34,-48,10,-39,48,0,0,-17,-43,-9,17,-2,56,41,-3,26,-42,32,22,36,61,86,-1,69,-31,67,16,66,48
550,40,68,133,-1,124,-65,87,-100,38,-88,-10,-41,10,-58,-34,-52,10,-42,48,0,0,-18,-42,-12,17,-5,55,41,-3,25,-41,29,21,34,59,86,0,67,-30,64,16,63,47
551,40,66,133,-2,126,-67,88,-100,37,-84,-9,-40,10,-57,-33,-52,11,-44,49,0,0,-19,-41,-14,17,-6,55,41,-3,24,-40,27,22,32,60,86,1,66,-29,62,17,61,49
552,40,64,133,-5,123,-67,86,-99,36,-84,-9,-39,9,-56,-32,-51,12,-42,50,0,0,-19,-40,-14,19,-6,55,41,-3,24,-36,27,25,32,62,86,1,65,-28,61,17,61,48
553,40,60,132,-8,121,-70,87,-101,39,-86,-5,-39,9,-56,-30,-55,13,-47,51,0,0,-20,-39,-17,19,-9,56,41,-2,22,-36,24,23,30,60,85,3,63,-28,58,16,59,47
554,40,60,131,-7,121,-68,86,-99,40,-86,-3,-39,8,-57,-30,-54,15,-45,51,0,0,-20,-37,-17,22,-8,57,41,-2,23,-36,24,25,31,61,86,3,64,-29,59,17,60,47
555,40,60,130,-7,121,-68,88,-98,41,-89,-2,-38,8,-56,-30,-55,13,-47,51,0,0,-20,-37,-19,21,-11,57,40,-2,21,-36,22,24,28,61,85,2,61,-27,55,18,57,49
556,40,58,131,-7,125,-70,91,-101,42,-89,-2,-39,9,-58,-31,-57,15,-49,51,0,0,-23,-37,-21,23,-12,58,40,-1,19,-35,19,26,27,62,83,3,58,-27,52,19,55,50
557,40,54,128,-14,121,-77,91,-110,48,-102,3,-37,8,-60,-35,-60,8,-51,43,0,0,-27,-44,-26,15,-15,52,38,-2,14,-40,14,19,23,55,81,1,55,-32,49,11,52,42
558,40,60,133,-8,128,-74,95,-109,52,-104,8,-37,10,-58,-34,-57,13,-47,47,0,0,-25,-42,-22,20,-10,51,39,-3,15,-38,17,26,27,56,82,1,57,-28,51,19,55,45
559,40,60,135,-9,127,-74,95,-107,51,-103,7,-38,10,-57,-34,-56,14,-47,48,0,0,-24,-41,-20,22,-9,52,39,-3,17,-37,20,27,30,56,82,1,57,-27,53,20,58,44
560,40,59,134,-9,126,-73,93,-106,48,-101,5,-37,9,-58,-34,-58,13,-49,48,0,0,-25,-42,-23,20,-13,52,39,-3,16,-38,18,25,27,57,82,1,55,-29,51,17,55,44
561,40,60,136,-8,128,-72,93,-104,48,-99,4,-38,10,-58,-32,-58,14,-49,49,0,0,-24,-40,-22,22,-13,54,39,-2,16,-36,18,27,27,59,83,2,57,-28,51,19,55,47
562,40,59,135,-8,128,-71,95,-103,49,-99,4,-38,10,-59,-34,-58,13,-50,49,0,0,-24,-41,-23,21,-12,55,39,-2,16,-37,18,26,27,59,83,1,57,-30,52,18,56,46
563,40,59,132,-8,125,-71,93,-102,48,-94,5,-36,8,-62,-33,-60,12,-48,47,0,0,-30,-39,-27,21,-14,55,37,-3,11,-37,12,25,23,59,80,-1,51,-29,45,16,49,45
564,40,60,135,-6,128,-70,95,-101,50,-95,7,-36,9,-60,-31,-61,12,-52,48,0,0,-28,-39,-29,20,-17,56,37,-2,12,-37,11,24,21,59,80,1,50,-27,43,17,48,46
565,40,59,134,-7,127,-71,95,-100,50,-92,6,-35,9,-59,-31,-61,13,-52,49,0,0,-28,-39,-29,20,-18,56,37,-3,11,-36,10,24,20,60,80,1,50,-27,42,17,47,47
566,40,59,135,-7,129,-71,96,-101,51,-93,8,-35,10,-59,-30,-61,13,-52,50,0,0,-28,-38,-30,20,-17,59,37,-2,11,-36,9,23,19,60,79,1,48,-27,41,15,46,47
567,40,60,131,-6,125,-70,93,-100,48,-92,4,-35,9,-59,-32,-60,11,-51,47,0,0,-28,-40,-29,20,-17,57,36,-3,10,-37,8,23,19,59,78,-1,48,-29,40,14,46,45
568,40,59,134,-7,127,-71,94,-100,49,-90,6,-34,10,-58,-31,-61,12,-52,48,0,0,-27,-38,-30,20,-19,58,37,-2,11,-36,9,24,19,61,80,2,49,-25,40,17,45,48
569,40,55,135,-7,128,-71,95,-100,50,-92,6,-35,9,-60,-31,-63,12,-55,48,0,0,-31,-36,-33,24,-22,62,37,-1,7,-35,5,25,15,63,79,2,47,-24,37,19,41,50
570,40,54,140,-10,130,-72,95,-101,51,-92,8,-35,9,-60,-25,-63,20,-54,55,0,0,-31,-32,-34,29,-23,66,38,-1,8,-31,3,29,12,67,81,5,48,-17,37,27,39,57
571,40,51,137,-12,127,-72,92,-102,50,-94,7,-34,7,-61,-28,-64,18,-55,52,0,0,-34,-33,-37,29,-24,65,37,-1,5,-30,0,32,9,68,79,5,45,-15,33,28,35,58
572,40,51,137,-12,128,-73,93,-101,50,-93,8,-34,8,-60,-25,-63,22,-54,56,0,0,-33,-31,-36,31,-23,67,37,0,5,-28,2,35,12,70,80,6,45,-12,35,33,40,61
573,40,54,133,-11,123,-72,91,-100,47,-89,4,-32,7,-55,-29,-60,17,-52,50,0,0,-30,-36,-35,24,-23,58,35,-2,4,-31,1,30,13,64,76,3,40,-17,31,26,37,55
574,40,52,132,-12,124,-72,91,-98,46,-87,3,-32,8,-57,-27,-60,17,-52,51,0,0,-32,-36,-36,23,-24,59,34,-2,1,-30,-1,30,10,66,73,1,35,-19,29,26,36,55
575,40,51,132,-12,124,-71,91,-97,47,-87,5,-30,8,-58,-25,-61,19,-51,52,0,0,-35,-34,-38,25,-24,60,34,-3,-1,-30,-2,31,10,67,73,0,35,-17,27,27,35,56
576,40,50,130,-12,123,-72,89,-98,45,-89,4,-30,8,-57,-25,-60,18,-51,53,0,0,-37,-38,-40,22,-25,57,34,-3,-2,-31,-3,30,11,64,73,0,35,-19,27,25,35,53
577,40,48,131,-13,125,-71,90,-97,47,-90,5,-32,8,-57,-23,-60,20,-50,55,0,0,-36,-36,-39,23,-24,60,34,-3,0,-28,-2,31,11,67,74,-1,36,-18,28,25,35,54
578,40,48,130,-12,125,-73,92,-100,48,-89,7,-33,9,-57,-23,-58,20,-47,56,0,0,-36,-34,-35,23,-18,61,35,-3,0,-26,1,32,16,67,74,-1,36,-17,31,25,41,52
579,40,48,130,-13,125,-74,92,-99,47,-91,6,-33,9,-59,-23,-58,20,-45,56,0,0,-35,-33,-32,24,-16,63,34,-4,-2,-26,1,31,17,67,73,-2,32,-18,29,23,40,51
580,40,55,129,-11,121,-69,88,-92,44,-89,4,-33,11,-59,-20,-53,21,-40,59,0,0,-38,-32,-31,19,-13,59,35,-6,-5,-29,1,25,17,62,76,-7,31,-22,29,20,40,51
581,40,53,129,-8,124,-66,93,-92,51,-88,9,-32,11,-60,-22,-58,21,-42,55,0,0,-34,-29,-30,25,-13,60,33,-5,-4,-23,0,31,17,63,72,-6,29,-18,27,21,39,47
582,40,54,129,-8,126,-66,94,-91,53,-88,14,-29,11,-60,-21,-59,23,-45,56,0,0,-38,-28,-35,28,-17,59,32,-6,-9,-22,-6,35,11,65,69,-8,24,-17,21,25,34,50
583,40,57,128,-3,125,-61,93,-88,53,-86,14,-29,11,-58,-20,-57,24,-43,58,0,0,-37,-29,-34,27,-16,60,33,-7,-8,-23,-4,32,13,64,71,-9,26,-17,23,24,36,50
584,40,57,128,-2,124,-59,93,-86,54,-87,15,-29,11,-57,-19,-56,25,-41,58,0,0,-36,-27,-32,28,-14,61,33,-7,-8,-22,-4,32,14,64,70,-9,25,-16,23,25,36,51
585,40,56,127,-2,122,-59,93,-86,54,-84,15,-28,11,-54,-17,-55,26,-41,62,0,0,-36,-28,-35,27,-17,63,32,-7,-9,-24,-6,31,12,64,70,-9,25,-17,22,24,36,50
586,40,60,122,3,122,-57,94,-85,55,-84,14,-28,13,-53,-18,-54,23,-39,61,0,0,-37,-32,-37,21,-18,60,33,-9,-8,-27,-5,27,14,62,71,-13,25,-19,23,21,37,49
587,40,62,121,3,122,-56,96,-85,57,-86,16,-29,13,-55,-19,-54,20,-39,57,0,0,-36,-30,-32,21,-14,61,31,-9,-10,-27,-5,24,15,61,68,-15,22,-23,20,16,34,45
588,40,61,120,2,120,-56,95,-84,56,-84,15,-27,13,-54,-20,-53,19,-36,56,0,0,-38,-33,-34,20,-12,58,31,-10,-12,-30,-6,23,16,59,68,-16,22,-25,20,15,36,44
589,40,64,118,3,118,-55,95,-84,57,-84,15,-28,14,-55,-16,-53,22,-37,57,0,0,-38,-32,-34,20,-12,58,31,-10,-11,-30,-5,22,17,58,69,-17,21,-27,19,12,34,42
590,40,63,117,2,119,-56,96,-85,59,-86,16,-27,14,-54,-16,-54,22,-38,58,0,0,-39,-32,-36,19,-14,58,30,-11,-13,-29,-7,23,16,60,68,-18,20,-24,19,16,36,45
591,40,66,112,-1,117,-59,99,-90,65,-93,24,-24,14,-52,-15,-59,21,-48,56,0,0,-41,-32,-44,16,-25,53,29,-12,-17,-33,-13,19,10,54,65,-19,14,-29,12,12,28,43
592,40,66,112,3,118,-56,99,-87,64,-89,23,-23,15,-52,-9,-58,28,-45,61,0,0,-42,-32,-45,19,-24,56,28,-12,-17,-34,-14,19,10,53,65,-21,15,-29,12,11,30,38
593,40,69,108,5,115,-53,97,-84,63,-84,22,-23,17,-52,-4,-56,31,-42,61,0,0,-41,-31,-42,18,-22,54,29,-14,-17,-36,-12,17,12,52,65,-23,15,-30,14,10,33,39
594,40,67,107,4,114,-55,97,-85,62,-85,21,-22,17,-50,-8,-57,24,-45,55,0,0,-41,-33,-43,13,-23,51,28,-14,-20,-39,-15,12,10,48,63,-25,13,-36,11,3,29,33
595,40,64,105,0,112,-56,98,-87,64,-88,23,-21,16,-50,-10,-59,20,-48,51,0,0,-42,-33,-45,11,-25,49,26,-14,-22,-41,-19,8,6,46,61,-26,11,-35,7,3,24,34
596,40,63,106,1,114,-55,100,-86,68,-89,28,-22,15,-50,-12,-58,20,-47,53,0,0,-41,-32,-45,14,-23,51,26,-14,-20,-38,-17,12,8,48,61,-25,11,-34,8,5,27,34
597,40,69,105,4,115,-52,102,-84,70,-86,31,-21,16,-51,-8,-56,25,-42,57,0,0,-43,-29,-44,19,-21,54,26,-14,-22,-40,-18,13,8,47,61,-26,10,-35,6,5,27,34
598,40,67,104,2,115,-53,101,-85,69,-86,30,-20,16,-50,-12,-59,20,-47,53,0,0,-42,-31,-46,14,-24,51,24,-14,-23,-38,-19,12,8,47,58,-27,8,-35,4,3,23,33
599,40,61,105,-3,115,-55,101,-84,68,-86,30,-19,14,-47,-19,-62,10,-55,44,0,0,-42,-33,-50,11,-30,50,24,-13,-24,-37,-22,13,5,50,57,-26,6,-34,0,4,17,37
600,40,62,101,-2,114,-53,101,-82,68,-85,30,-19,14,-47,-22,-65,3,-62,36,0,0,-41,-36,-53,5,-38,44,23,-14,-23,-40,-27,8,-7,46,56,-27,6,-36,-2,1,13,33
601,40,61,104,-6,113,-53,98,-79,64,-85,27,-17,14,-46,-21,-64,4,-61,38,0,0,-39,-36,-54,5,-40,45,23,-14,-23,-39,-30,9,-10,49,55,-28,6,-37,-5,-1,9,32
602,40,58,105,-4,115,-54,99,-82,65,-86,26,-19,14,-47,-20,-65,6,-63,40,0,0,-41,-37,-56,4,-44,45,24,-14,-25,-38,-30,12,-10,53,57,-27,5,-34,-7,2,5,37
603,40,72,110,12,121,-47,104,-80,73,-90,34,-22,16,-57,-11,-67,23,-55,58,0,0,-48,-28,-55,19,-36,57,27,-14,-25,-36,-27,17,-3,56,63,-25,9,-30,2,11,19,46
604,40,74,105,14,117,-43,103,-77,72,-87,32,-19,17,-55,-9,-64,26,-49,60,0,0,-49,-29,-54,20,-31,60,25,-15,-29,-38,-29,16,-3,56,60,-29,7,-32,0,8,18,42
605,40,82,99,22,114,-38,103,-75,71,-87,29,-20,19,-56,-10,-62,22,-47,55,0,0,-48,-31,-48,15,-25,53,26,-17,-28,-39,-22,13,6,51,61,-32,6,-33,4,7,23,40
606,40,83,100,21,113,-37,103,-75,74,-89,32,-19,19,-54,-8,-61,23,-48,57,0,0,-48,-29,-49,13,-27,50,25,-16,-28,-37,-21,13,7,51,60,-31,6,-32,6,9,25,44
607,40,89,96,26,113,-34,103,-74,75,-88,33,-19,20,-55,-7,-64,23,-51,54,0,0,-50,-28,-52,15,-29,52,25,-17,-31,-39,-24,11,7,48,59,-32,5,-32,5,8,28,42
608,40,89,99,26,113,-33,103,-73,75,-90,35,-19,19,-57,-5,-63,26,-47,56,0,0,-50,-25,-47,20,-21,54,24,-17,-30,-36,-20,15,11,50,57,-32,4,-31,5,10,27,42
609,40,89,96,26,110,-32,104,-73,78,-89,37,-18,19,-57,-7,-63,22,-48,51,0,0,-50,-26,-46,19,-19,52,25,-16,-31,-36,-18,14,15,48,57,-32,3,-32,5,9,27,41
610,40,87,94,25,110,-32,103,-72,78,-86,39,-18,18,-55,-6,-62,25,-46,55,0,0,-48,-25,-47,19,-21,52,23,-17,-28,-36,-20,14,9,47,56,-32,6,-34,6,6,26,35
611,40,85,92,24,110,-34,105,-74,80,-89,41,-17,20,-54,-4,-64,23,-52,54,0,0,-50,-25,-52,16,-29,50,23,-17,-32,-36,-25,12,3,46,55,-33,4,-34,3,5,22,35
612,40,86,88,24,108,-32,103,-72,78,-88,40,-15,18,-51,-7,-63,20,-53,50,0,0,-50,-27,-53,14,-30,48,22,-18,-32,-36,-27,10,1,43,52,-36,3,-36,0,1,19,31
613,40,92,82,25,100,-29,98,-67,73,-85,38,-14,18,-49,-9,-62,15,-56,43,0,0,-46,-25,-51,10,-33,40,21,-17,-29,-37,-24,4,2,34,51,-36,2,-39,2,-4,23,24
614,40,82,82,19,102,-33,100,-68,75,-84,42,-16,17,-49,-5,-60,21,-51,50,0,0,-45,-23,-49,15,-30,47,20,-17,-29,-36,-23,8,3,40,48,-34,2,-39,0,-4,19,26
615,40,83,76,22,100,-32,101,-69,76,-84,40,-14,19,-47,-1,-60,21,-53,50,0,0,-45,-22,-53,12,-36,44,19,-18,-31,-36,-27,3,-2,35,47,-38,-1,-41,-1,-7,20,22
616,40,81,73,19,97,-30,99,-68,75,-81,40,-13,19,-46,-3,-57,21,-49,49,0,0,-44,-21,-47,13,-27,44,19,-18,-30,-35,-22,5,5,37,46,-37,-2,-41,-2,-7,18,22
617,40,79,72,16,97,-32,98,-70,75,-83,40,-12,19,-42,0,-57,20,-53,46,0,0,-42,-20,-50,11,-34,43,18,-19,-30,-35,-27,4,-2,37,45,-39,-2,-42,-4,-9,16,22
618,40,80,71,16,96,-31,98,-67,75,-81,42,-12,18,-43,-1,-57,19,-51,45,0,0,-41,-21,-49,11,-31,45,17,-18,-30,-36,-27,4,-1,39,43,-39,-4,-45,-6,-10,16,22
619,40,81,71,15,96,-31,98,-66,77,-81,46,-13,19,-45,2,-55,23,-45,49,0,0,-42,-17,-44,15,-25,46,17,-19,-30,-32,-24,6,4,38,44,-40,-3,-42,-4,-9,16,22
620,40,83,70,21,94,-26,98,-63,80,-76,48,-12,17,-45,2,-55,24,-45,50,0,0,-43,-15,-46,18,-26,48,18,-19,-29,-28,-22,10,5,40,44,-39,-3,-41,-3,-7,18,22
621,40,78,66,15,91,-28,96,-61,80,-73,51,-11,18,-43,6,-54,29,-45,55,0,0,-41,-14,-45,19,-27,50,17,-20,-29,-29,-21,10,6,40,44,-40,-3,-42,-2,-8,20,21
622,40,81,70,15,96,-33,100,-68,82,-80,49,-10,17,-42,-1,-58,18,-55,40,0,0,-44,-19,-50,12,-34,40,16,-18,-31,-30,-22,9,4,37,40,-39,-6,-41,-5,-8,16,18
623,40,80,73,15,98,-31,101,-70,82,-89,49,-8,17,-40,1,-58,19,-57,40,0,0,-45,-20,-57,10,-45,40,15,-19,-33,-30,-27,9,0,40,37,-40,-10,-45,-11,-12,11,21
624,40,78,70,15,98,-29,103,-64,83,-79,51,-10,19,-43,0,-56,20,-49,45,0,0,-43,-21,-50,10,-34,43,17,-19,-29,-31,-19,8,11,40,43,-39,-5,-43,-4,-10,19,20
625,40,76,75,11,99,-34,103,-69,83,-83,48,-9,18,-42,1,-58,20,-57,44,0,0,-43,-22,-55,8,-43,40,16,-19,-32,-33,-25,5,2,36,41,-39,-7,-45,-9,-13,11,18
626,40,82,80,17,104,-32,109,-69,88,-81,51,-13,19,-45,4,-55,27,-48,53,0,0,-44,-16,-48,17,-31,48,18,-19,-28,-27,-15,13,16,43,46,-38,-3,-43,-1,-7,20,23
627,40,85,76,18,102,-34,106,-72,84,-85,47,-12,20,-42,-1,-58,22,-55,49,0,0,-44,-23,-51,13,-37,46,18,-19,-31,-34,-19,8,11,39,46,-38,-5,-44,1,-7,28,21
628,40,88,76,25,101,-26,103,-64,79,-78,41,-12,22,-45,7,-49,33,-35,57,0,0,-44,-16,-38,22,-11,49,19,-20,-28,-30,-11,11,24,36,48,-40,-2,-42,7,-7,37,16
629,40,91,69,29,97,-24,99,-60,74,-71,36,-15,24,-51,13,-46,40,-25,60,0,0,-42,-14,-27,24,4,45,21,-23,-24,-32,-3,9,32,30,51,-44,3,-47,14,-11,44,10
630,40,95,71,33,99,-23,101,-60,77,-73,40,-14,23,-48,16,-44,41,-27,59,0,0,-44,-10,-28,27,2,48,21,-22,-26,-29,-2,13,34,34,51,-44,3,-44,15,-9,45,10
631,40,92,67,35,99,-22,104,-63,79,-74,41,-16,23,-48,7,-43,36,-22,56,0,0,-44,-14,-27,26,5,45,21,-20,-24,-31,-3,11,31,33,50,-40,5,-42,17,-8,45,10
632,40,97,80,39,107,-16,110,-54,84,-67,46,-17,24,-42,28,-25,54,-1,67,0,0,-33,5,-9,40,20,54,24,-21,-14,-16,13,23,43,39,58,-37,14,-34,28,2,55,19
633,40,92,66,37,99,-24,103,-64,73,-74,31,-18,25,-50,15,-35,41,-11,57,0,0,-43,-10,-19,26,14,44,23,-23,-27,-35,-2,7,32,30,55,-46,4,-48,19,-11,50,10
634,40,99,65,40,96,-21,99,-59,69,-67,31,-19,26,-60,20,-33,45,-6,55,0,0,-40,-4,-8,29,22,41,23,-25,-23,-32,9,7,41,27,55,-48,9,-47,26,-12,55,7
635,40,93,74,34,100,-25,102,-64,73,-73,34,-18,24,-52,17,-37,44,-14,61,0,0,-41,-7,-17,29,15,49,24,-23,-24,-31,3,10,38,34,55,-44,8,-42,22,-7,51,14
636,40,95,75,37,104,-24,104,-63,72,-74,32,-19,23,-54,18,-33,46,-9,59,0,0,-42,-7,-14,31,16,47,23,-22,-26,-32,3,12,36,33,54,-43,7,-40,22,-4,51,15
637,40,98,77,39,106,-23,106,-62,75,-74,34,-20,24,-53,19,-32,45,-7,59,0,0,-39,-5,-11,31,19,48,25,-23,-20,-30,9,13,41,36,57,-43,11,-40,27,-4,54,17
638,40,95,73,37,102,-24,101,-63,69,-73,28,-19,23,-53,10,-39,38,-14,58,0,0,-44,-12,-21,25,12,46,24,-23,-26,-35,0,7,35,32,55,-44,6,-41,20,-7,50,14
639,40,93,73,35,100,-24,99,-62,67,-73,27,-18,23,-51,12,-36,39,-11,57,0,0,-42,-10,-18,25,16,44,23,-23,-26,-32,1,8,36,31,54,-44,5,-40,20,-7,50,13
640,40,81,79,37,101,-18,92,-51,59,-59,22,-20,21,-50,4,-33,31,-7,50,0,0,-34,-16,-14,21,15,46,24,-18,-15,-31,5,10,34,34,53,-33,13,-35,23,-1,46,22
641,40,76,81,23,100,-29,86,-58,52,-68,15,-18,20,-50,3,-38,32,-14,53,0,0,-40,-16,-24,23,6,46,22,-19,-24,-32,-6,11,26,38,50,-38,3,-33,11,3,37,26
642,40,74,89,16,101,-29,84,-55,49,-66,14,-17,17,-47,3,-37,32,-14,55,0,0,-40,-11,-25,26,4,53,22,-18,-25,-26,-8,17,24,45,51,-36,0,-32,4,4,29,29
643,40,71,91,14,102,-33,83,-58,47,-66,9,-16,17,-47,0,-39,30,-16,55,0,0,-41,-16,-29,23,-2,52,21,-18,-27,-30,-14,14,17,45,50,-36,-1,-31,-1,5,21,34
644,40,65,98,7,105,-38,84,-61,50,-70,12,-17,16,-46,-1,-41,31,-20,59,0,0,-42,-19,-35,24,-8,56,21,-16,-29,-28,-18,19,13,51,49,-31,-4,-28,-4,9,18,37
645,40,64,98,6,104,-38,83,-61,48,-72,12,-15,15,-44,-7,-42,28,-22,58,0,0,-41,-20,-35,25,-9,57,19,-16,-30,-29,-20,19,12,52,46,-30,-8,-29,-8,8,15,37
646,40,63,100,5,106,-40,85,-65,51,-72,13,-16,15,-45,-7,-43,27,-22,57,0,0,-42,-24,-37,21,-12,55,21,-15,-28,-29,-20,20,11,52,48,-30,-5,-27,-6,8,16,35
647,40,60,102,1,105,-42,85,-66,49,-72,9,-15,15,-45,-7,-45,27,-25,57,0,0,-45,-21,-39,24,-13,56,20,-15,-32,-26,-23,21,9,52,46,-29,-9,-26,-8,10,17,35
648,40,55,106,-2,107,-43,83,-65,47,-68,9,-15,14,-42,-11,-45,25,-27,59,0,0,-43,-24,-41,24,-16,59,20,-14,-32,-27,-25,25,7,57,47,-26,-8,-23,-9,13,15,40
649,40,60,104,3,110,-43,88,-66,50,-67,10,-15,15,-40,-12,-42,24,-24,57,0,0,-41,-28,-36,22,-10,56,19,-15,-28,-27,-18,24,14,56,47,-26,-5,-27,-3,11,21,37
650,40,78,102,20,119,-43,101,-79,64,-82,21,-20,21,-47,-7,-50,28,-36,61,0,0,-43,-28,-40,23,-16,59,25,-15,-24,-31,-13,23,15,55,57,-26,6,-21,13,20,37,44
651,40,85,100,25,116,-39,102,-77,66,-81,21,-20,20,-50,-4,-50,32,-33,65,0,0,-46,-27,-42,22,-18,59,26,-15,-25,-28,-8,25,22,58,59,-27,7,-20,17,19,43,44
652,40,88,101,29,116,-36,103,-76,70,-82,25,-22,20,-53,-2,-48,34,-29,67,0,0,-45,-25,-38,22,-14,58,28,-16,-21,-27,-3,24,27,57,63,-28,14,-20,25,19,49,44
653,40,86,103,26,118,-38,104,-77,70,-85,25,-21,19,-49,-7,-50,30,-34,65,0,0,-46,-26,-42,23,-18,61,27,-16,-22,-24,-5,28,26,60,61,-28,12,-20,22,20,48,44
654,40,90,100,28,116,-36,104,-75,70,-80,25,-21,20,-53,-2,-49,35,-31,68,0,0,-46,-24,-37,26,-12,63,28,-15,-21,-28,-2,25,28,58,64,-28,13,-21,25,19,49,44
655,40,87,99,26,116,-38,104,-78,69,-84,23,-21,18,-50,-8,-51,29,-36,63,0,0,-48,-26,-41,25,-17,60,26,-16,-24,-26,-4,27,28,58,60,-29,9,-23,20,17,45,41
656,40,89,100,28,116,-37,104,-77,71,-82,26,-21,20,-51,-3,-47,34,-28,67,0,0,-48,-23,-37,28,-9,62,27,-16,-22,-25,-1,28,32,59,61,-29,12,-21,25,19,51,42
657,40,91,99,29,116,-36,105,-76,72,-83,26,-21,20,-51,-1,-47,36,-27,69,0,0,-47,-23,-37,28,-10,64,28,-17,-20,-24,0,29,32,60,64,-29,16,-20,29,20,54,43
658,40,100,96,36,118,-34,109,-76,77,-83,33,-24,21,-60,1,-52,37,-32,69,0,0,-47,-20,-33,29,-5,62,31,-18,-18,-29,4,23,34,55,70,-32,21,-25,36,17,62,40
659,40,101,101,42,122,-30,116,-74,84,-81,39,-24,23,-61,9,-52,47,-29,76,0,0,-49,-13,-32,42,-1,71,31,-18,-15,-21,10,36,41,64,70,-31,24,-20,41,24,67,45
660,40,101,100,43,123,-29,117,-75,85,-81,38,-24,23,-61,8,-48,49,-23,79,0,0,-50,-15,-31,39,0,69,31,-18,-15,-23,11,34,42,63,71,-32,24,-23,42,22,68,44
661,40,101,102,43,126,-29,119,-74,87,-82,40,-25,22,-64,3,-53,47,-29,78,0,0,-50,-13,-31,43,2,72,31,-17,-17,-22,9,36,42,64,70,-30,24,-19,41,26,68,47
662,40,102,107,42,129,-30,120,-75,88,-81,42,-25,22,-64,7,-51,51,-26,82,0,0,-49,-12,-30,44,1,73,31,-17,-15,-20,11,38,42,66,71,-29,26,-19,43,26,68,47
